Shipment ID,Sales Person,Geography,Product,Sales,Status,Delivered On,Date
1564,Brandon Richards,Japan,Printer,978.35,Active,NULL,3/4/2024
1565,Cynthia Herman,France,Laptop,547.34,Active,NULL,5/29/2024
1566,Bonnie Lucero,Australia,Monitor,752.18,Completed,12/7/2023,11/17/2023
1567,Kayla Banks,USA,Speaker,747.74,Completed,12/29/2022,12/28/2022
1568,Sandra Henderson,China,Speaker,248.25,Active,NULL,9/15/2022
1569,Stacey Brown,Brazil,Mouse,947.95,Completed,7/14/2023,7/10/2023
1570,Jessica White,USA,Printer,337.14,Completed,1/18/2023,1/17/2023
1571,James Moore,Japan,Smartphone,495.64,Completed,6/18/2024,5/31/2024
1572,Kevin King,Brazil,Printer,523.17,Active,NULL,5/29/2024
1573,Laurie Figueroa,USA,Headphones,847.64,Active,NULL,12/15/2023
1574,Jeffery Mills,India,Speaker,487.41,Active,NULL,8/26/2022
1575,Catherine Roberts,Japan,Headphones,565.85,Active,NULL,2/22/2024
1576,Stacey Brown,India,Headphones,383.71,Completed,1/25/2024,1/13/2024
1577,Debra Hughes,China,Monitor,849.59,Active,NULL,10/10/2022
1578,Jeffery Mills,France,Laptop,886.68,Completed,8/15/2023,8/9/2023
1579,Cynthia Herman,USA,Monitor,463.31,Completed,1/2/2024,1/1/2024
1580,Bonnie Lucero,UK,Mouse,173.48,Completed,1/27/2024,1/19/2024
1581,Michelle Garrett,China,Headphones,931.56,Active,NULL,4/23/2024
1582,Michelle Garrett,Germany,Mouse,687.32,Active,NULL,10/6/2023
1583,Justin Bowman,Japan,Printer,494.3,Completed,9/21/2022,9/3/2022
1584,Jeffery Mills,France,Monitor,346.87,Completed,4/8/2023,4/2/2023
1585,Kayla Banks,India,Laptop,146.1,Completed,8/8/2023,7/27/2023
1586,Catherine Roberts,Japan,Speaker,566.45,Completed,12/27/2023,12/9/2023
1587,Jeffrey Rivera,USA,Headphones,914.26,Active,NULL,9/22/2023
1588,Jeffrey Sims,UK,Headphones,894.78,Completed,12/27/2023,12/19/2023
1589,Kayla Banks,USA,Webcam,198.55,Completed,8/8/2022,8/7/2022
1590,Catherine Roberts,India,Smartphone,871.08,Active,NULL,9/18/2023
1591,Brandon Richards,India,Monitor,124.14,Completed,12/5/2022,11/23/2022
1592,Kayla Banks,Australia,Headphones,503.45,Active,NULL,9/13/2023
1593,Laurie Figueroa,Japan,Printer,451.92,Active,NULL,4/29/2023
1594,James Moore,India,Keyboard,499.07,Completed,12/10/2022,11/28/2022
1595,Debra Hughes,China,Mouse,551.66,Completed,8/21/2023,8/6/2023
1596,Cynthia Herman,USA,Mouse,426.03,Active,NULL,12/27/2022
1597,Jessica White,Canada,Tablet,276.21,Completed,4/15/2024,4/13/2024
1598,Bonnie Lucero,Japan,Webcam,985.72,Completed,7/18/2024,6/30/2024
1599,Jeffrey Sims,Canada,Mouse,707.42,Active,NULL,1/18/2024
1600,Michelle Garrett,Japan,Laptop,890.55,Completed,2/2/2023,1/15/2023
1601,Jeffery Mills,Germany,Tablet,958.25,Completed,6/13/2023,6/3/2023
1602,Jeffrey Rivera,Japan,Speaker,800.29,Completed,3/22/2024,3/4/2024
1603,Cynthia Herman,France,Printer,755,Completed,2/19/2024,2/13/2024
1604,Gabriel Vasquez,Japan,Smartphone,747.69,Completed,2/7/2024,1/20/2024
1605,Gabriel Vasquez,Canada,Mouse,242.8,Completed,11/9/2023,11/7/2023
1606,Erin Arnold,India,Keyboard,564.72,Active,NULL,2/13/2024
1607,Gabriel Vasquez,Japan,Mouse,648.32,Active,NULL,6/24/2024
1608,Bonnie Lucero,India,Speaker,178.78,Completed,10/10/2023,9/28/2023
1609,Candace Harris,Japan,Keyboard,323.58,Completed,4/11/2024,3/24/2024
1610,Stacey Brown,USA,Headphones,687.16,Active,NULL,3/21/2024
1611,Stacey Brown,Canada,Webcam,981.95,Active,NULL,5/9/2023
1612,Gabriel Vasquez,India,Mouse,706.59,Completed,2/10/2023,1/29/2023
1613,James Moore,Brazil,Tablet,198.16,Active,NULL,3/17/2023
1614,Erin Arnold,India,Smartphone,150.6,Completed,5/29/2024,5/17/2024
1615,Jeffrey Rivera,China,Keyboard,721.51,Completed,5/7/2024,4/22/2024
1616,Brandon Richards,China,Monitor,699.3,Active,NULL,10/26/2023
1617,Cynthia Herman,Germany,Speaker,695.3,Active,NULL,6/27/2023
1618,Jeffrey Rivera,Germany,Tablet,402.26,Completed,3/5/2024,2/24/2024
1619,Cynthia Herman,USA,Headphones,587.82,Completed,1/27/2024,1/26/2024
1620,Stacey Brown,Brazil,Webcam,378.06,Active,NULL,2/11/2024
1621,Jeffrey Sims,France,Webcam,250.88,Completed,7/24/2024,7/18/2024
1622,Gabriel Vasquez,China,Tablet,496.98,Active,NULL,3/27/2023
1623,Bonnie Lucero,China,Speaker,279.71,Active,NULL,1/16/2024
1624,Jeffery Mills,France,Webcam,730.52,Completed,8/11/2023,8/5/2023
1625,Jeffery Mills,Germany,Mouse,589.9,Completed,1/21/2023,1/11/2023
1626,Stacey Brown,Japan,Headphones,475.15,Completed,9/30/2023,9/12/2023
1627,James Moore,Brazil,Keyboard,244.99,Active,NULL,1/23/2024
1628,Jessica White,China,Tablet,723.17,Completed,10/27/2022,10/12/2022
1629,Jeffrey Sims,USA,Webcam,326.02,Completed,6/28/2023,6/27/2023
1630,Laurie Figueroa,India,Printer,831.87,Completed,9/2/2023,8/21/2023
1631,Stacey Brown,UK,Keyboard,933.59,Active,NULL,3/5/2023
1632,Laurie Figueroa,China,Monitor,670.24,Active,NULL,10/22/2023
1633,Kayla Banks,France,Keyboard,728.72,Completed,7/8/2024,7/2/2024
1634,Bonnie Lucero,Brazil,Monitor,139.92,Completed,7/17/2023,7/13/2023
1635,Erin Arnold,China,Printer,603.56,Completed,9/22/2022,9/7/2022
1636,Candace Harris,Japan,Mouse,407.84,Completed,5/14/2024,4/26/2024
1637,Jeffrey Sims,India,Monitor,486.54,Active,NULL,1/3/2024
1638,Justin Bowman,Canada,Headphones,994.74,Active,NULL,11/14/2022
1639,Kayla Banks,France,Speaker,359.12,Active,NULL,1/13/2023
1640,Brandon Richards,USA,Headphones,830.69,Completed,4/14/2023,4/13/2023
1641,Jessica White,China,Printer,824.97,Active,NULL,6/22/2024
1642,Debra Hughes,Germany,Laptop,119.04,Active,NULL,9/19/2023
1643,Cynthia Herman,Australia,Keyboard,888.9,Completed,6/23/2023,6/3/2023
1644,Sandra Henderson,Canada,Printer,590.28,Active,NULL,5/5/2023
1645,Laurie Figueroa,Brazil,Speaker,115.85,Active,NULL,9/15/2023
1646,Erin Arnold,Canada,Printer,461.18,Completed,10/21/2022,10/19/2022
1647,Bonnie Lucero,India,Webcam,850.41,Completed,7/20/2023,7/8/2023
1648,Michelle Garrett,Australia,Printer,331.18,Completed,9/10/2022,8/21/2022
1649,Gabriel Vasquez,Canada,Headphones,655.77,Completed,5/22/2023,5/20/2023
1650,Brandon Richards,India,Laptop,635.22,Completed,8/5/2024,7/24/2024
1651,Debra Hughes,Canada,Tablet,490.84,Completed,9/5/2022,9/3/2022
1652,Kevin King,Canada,Smartphone,678.51,Completed,1/12/2023,1/10/2023
1653,Sandra Henderson,UK,Monitor,193.45,Active,NULL,1/20/2023
1654,Cynthia Herman,India,Printer,965.72,Completed,1/19/2023,1/7/2023
1655,Erin Arnold,USA,Headphones,123.73,Completed,8/13/2023,8/12/2023
1656,Jeffrey Sims,India,Smartphone,981.95,Completed,2/6/2024,1/25/2024
1657,Stacey Brown,India,Webcam,622.93,Completed,2/11/2024,1/30/2024
1658,Justin Bowman,France,Laptop,110.74,Completed,1/11/2023,1/5/2023
1659,Catherine Roberts,Japan,Tablet,646.38,Active,NULL,2/2/2023
1660,Laurie Figueroa,Brazil,Laptop,167.93,Completed,8/9/2024,8/5/2024
1661,Debra Hughes,Canada,Webcam,146.48,Completed,10/1/2022,9/29/2022
1662,Brandon Richards,USA,Laptop,914.6,Active,NULL,12/2/2023
1663,Brandon Richards,India,Tablet,959.74,Completed,10/5/2023,9/23/2023
1664,Stacey Brown,India,Keyboard,642.1,Active,NULL,6/5/2023
1665,Stacey Brown,Canada,Laptop,174.15,Completed,7/15/2023,7/13/2023
1666,Laurie Figueroa,Australia,Laptop,129.24,Active,NULL,7/11/2023
1667,Jeffery Mills,China,Speaker,542.88,Completed,11/16/2022,11/1/2022
1668,Kevin King,France,Monitor,542.14,Completed,10/24/2022,10/18/2022
1669,Brandon Richards,Germany,Keyboard,824.51,Active,NULL,9/28/2022
1670,Cynthia Herman,UK,Headphones,965.46,Completed,3/2/2023,2/22/2023
1671,Jeffrey Rivera,Germany,Monitor,844.01,Completed,2/9/2023,1/30/2023
1672,Jessica White,Brazil,Keyboard,279.18,Completed,3/22/2023,3/18/2023
1673,James Moore,Japan,Smartphone,153.18,Completed,7/29/2024,7/11/2024
1674,Gabriel Vasquez,Australia,Laptop,916.62,Completed,9/3/2022,8/14/2022
1675,Jeffrey Sims,Brazil,Tablet,257.24,Active,NULL,5/20/2023
1676,Cynthia Herman,UK,Monitor,641.68,Completed,5/31/2023,5/23/2023
1677,Justin Bowman,France,Monitor,473.59,Active,NULL,10/21/2023
1678,Michelle Garrett,Australia,Smartphone,261.73,Active,NULL,5/22/2023
1679,Cynthia Herman,Brazil,Headphones,417.68,Completed,3/2/2024,2/27/2024
1680,Erin Arnold,India,Speaker,918.61,Active,NULL,12/14/2023
1681,Kayla Banks,Brazil,Smartphone,226.19,Completed,1/12/2023,1/8/2023
1682,Justin Bowman,USA,Speaker,594.48,Active,NULL,5/1/2023
1683,Gabriel Vasquez,Japan,Keyboard,914.1,Active,NULL,5/30/2024
1684,James Moore,India,Laptop,613.36,Completed,4/20/2023,4/8/2023
1685,Catherine Roberts,India,Keyboard,137.32,Active,NULL,8/12/2023
1686,Erin Arnold,USA,Mouse,110.55,Completed,5/2/2023,5/1/2023
1687,Jeffery Mills,France,Headphones,979.33,Completed,10/27/2023,10/21/2023
1688,Debra Hughes,India,Smartphone,582.53,Active,NULL,10/17/2023
1689,Brandon Richards,Brazil,Monitor,201.24,Completed,5/24/2023,5/20/2023
1690,Cynthia Herman,Australia,Keyboard,955.38,Active,NULL,5/18/2024
1691,Kevin King,Brazil,Laptop,528.37,Completed,3/28/2023,3/24/2023
1692,Kayla Banks,USA,Smartphone,553.16,Completed,9/22/2022,9/21/2022
1693,Cynthia Herman,India,Monitor,667.56,Completed,1/11/2024,12/30/2023
1694,Justin Bowman,Japan,Laptop,526.97,Active,NULL,5/1/2023
1695,Kevin King,Japan,Mouse,986.98,Active,NULL,9/15/2023
1696,Jeffrey Sims,China,Mouse,533.97,Completed,9/3/2022,8/19/2022
1697,Kayla Banks,Japan,Mouse,491.95,Completed,1/6/2023,12/19/2022
1698,Cynthia Herman,China,Smartphone,539.36,Active,NULL,10/19/2022
1699,Michelle Garrett,USA,Keyboard,281.4,Completed,4/20/2024,4/19/2024
1700,Cynthia Herman,France,Laptop,121.25,Completed,10/24/2022,10/18/2022
1701,Debra Hughes,Canada,Smartphone,968.5,Active,NULL,7/18/2024
1702,Gabriel Vasquez,USA,Keyboard,197.03,Completed,8/4/2024,8/3/2024
1703,Jeffrey Sims,UK,Headphones,297.28,Completed,5/23/2024,5/15/2024
1704,Candace Harris,France,Laptop,570.04,Completed,1/14/2024,1/8/2024
1705,Debra Hughes,Canada,Headphones,840.04,Completed,3/19/2023,3/17/2023
1706,Jeffrey Sims,China,Laptop,449.74,Completed,1/10/2024,12/26/2023
1707,Catherine Roberts,China,Printer,935.19,Completed,1/14/2023,12/30/2022
1708,Erin Arnold,USA,Monitor,871.2,Active,NULL,12/15/2023
1709,Stacey Brown,USA,Printer,201.44,Completed,10/16/2023,10/15/2023
1710,Erin Arnold,China,Headphones,240.49,Active,NULL,4/24/2024
1711,Erin Arnold,Brazil,Speaker,111.11,Completed,1/30/2024,1/26/2024
1712,Sandra Henderson,France,Tablet,583.95,Completed,3/23/2024,3/17/2024
1713,Kayla Banks,France,Mouse,542.34,Active,NULL,7/4/2023
1714,Erin Arnold,USA,Monitor,287.53,Active,NULL,11/10/2023
1715,Kayla Banks,Canada,Keyboard,453.81,Completed,2/29/2024,2/27/2024
1716,Catherine Roberts,Canada,Webcam,574.9,Active,NULL,5/15/2023
1717,Cynthia Herman,India,Webcam,444.23,Active,NULL,8/21/2022
1718,Debra Hughes,China,Tablet,597.16,Completed,7/3/2024,6/18/2024
1719,Sandra Henderson,Australia,Monitor,328.52,Active,NULL,3/19/2024
1720,Stacey Brown,USA,Printer,851.76,Completed,7/9/2023,7/8/2023
1721,Jessica White,USA,Smartphone,286.92,Completed,5/2/2023,5/1/2023
1722,Sandra Henderson,Brazil,Speaker,702.93,Completed,6/6/2023,6/2/2023
1723,Erin Arnold,Brazil,Mouse,861.38,Completed,6/26/2023,6/22/2023
1724,Stacey Brown,China,Mouse,110.56,Active,NULL,9/20/2023
1725,Brandon Richards,UK,Mouse,862.73,Completed,2/24/2023,2/16/2023
1726,Laurie Figueroa,Germany,Speaker,680.21,Active,NULL,7/25/2023
1727,Bonnie Lucero,France,Monitor,279.66,Active,NULL,11/11/2022
1728,Catherine Roberts,Australia,Mouse,266.46,Completed,9/11/2023,8/22/2023
1729,Gabriel Vasquez,Brazil,Monitor,978.43,Completed,6/16/2023,6/12/2023
1730,Jeffery Mills,Canada,Webcam,968.18,Completed,5/21/2023,5/19/2023
1731,Bonnie Lucero,Brazil,Mouse,536.33,Active,NULL,10/20/2022
1732,Sandra Henderson,India,Speaker,486.78,Completed,8/14/2023,8/2/2023
1733,James Moore,Germany,Printer,301.72,Active,NULL,3/10/2024
1734,Brandon Richards,Brazil,Smartphone,858.48,Completed,9/10/2023,9/6/2023
1735,James Moore,India,Laptop,459.8,Completed,3/16/2023,3/4/2023
1736,Stacey Brown,France,Laptop,151.58,Completed,3/7/2023,3/1/2023
1737,Cynthia Herman,France,Laptop,615.44,Completed,10/23/2023,10/17/2023
1738,Debra Hughes,Brazil,Mouse,640.72,Completed,6/18/2023,6/14/2023
1739,Catherine Roberts,China,Tablet,128.78,Completed,6/21/2024,6/6/2024
1740,Erin Arnold,France,Printer,916.64,Completed,7/15/2024,7/9/2024
1741,Michelle Garrett,India,Speaker,683.64,Active,NULL,2/3/2023
1742,James Moore,France,Webcam,401.1,Completed,5/14/2024,5/8/2024
1743,Bonnie Lucero,Japan,Speaker,121.58,Completed,6/9/2024,5/22/2024
1744,Bonnie Lucero,China,Smartphone,118.33,Completed,12/21/2022,12/6/2022
1745,Debra Hughes,UK,Printer,951.81,Active,NULL,5/3/2023
1746,Debra Hughes,Japan,Tablet,483.04,Completed,8/16/2024,7/29/2024
1747,James Moore,Japan,Smartphone,837.55,Completed,9/27/2023,9/9/2023
1748,Jeffrey Sims,India,Tablet,156.22,Completed,11/5/2023,10/24/2023
1749,Jeffery Mills,Australia,Webcam,963.26,Active,NULL,5/3/2023
1750,Stacey Brown,UK,Keyboard,921.83,Completed,1/13/2024,1/5/2024
1751,Brandon Richards,France,Smartphone,964.76,Completed,5/17/2024,5/11/2024
1752,Bonnie Lucero,China,Smartphone,607.7,Completed,11/23/2022,11/8/2022
1753,Cynthia Herman,Australia,Headphones,966.4,Completed,5/20/2023,4/30/2023
1754,Stacey Brown,France,Laptop,585.58,Completed,3/8/2024,3/2/2024
1755,Erin Arnold,France,Smartphone,921.69,Completed,10/20/2022,10/14/2022
1756,Michelle Garrett,India,Smartphone,393.17,Active,NULL,4/9/2024
1757,Justin Bowman,UK,Tablet,632.31,Active,NULL,4/3/2024
1758,Jeffrey Sims,Brazil,Headphones,485.71,Active,NULL,4/8/2024
1759,Jessica White,India,Webcam,163.77,Completed,10/30/2022,10/18/2022
1760,Kayla Banks,Japan,Webcam,277.75,Completed,12/3/2023,11/15/2023
1761,Debra Hughes,Canada,Printer,205.44,Completed,7/8/2024,7/6/2024
1762,Jessica White,France,Mouse,143.56,Completed,2/6/2024,1/31/2024
1763,Catherine Roberts,Brazil,Monitor,533.01,Active,NULL,4/22/2024
1764,Stacey Brown,Germany,Speaker,586.05,Active,NULL,1/11/2024
1765,Erin Arnold,Japan,Smartphone,953.07,Completed,5/5/2023,4/17/2023
1766,Catherine Roberts,Canada,Smartphone,439.18,Completed,2/14/2024,2/12/2024
1767,Bonnie Lucero,UK,Mouse,999.09,Completed,9/19/2022,9/11/2022
1768,Kayla Banks,UK,Smartphone,902.13,Active,NULL,10/12/2023
1769,Jeffrey Sims,Canada,Mouse,888.5,Completed,2/4/2024,2/2/2024
1770,Jeffrey Rivera,Australia,Webcam,878.37,Completed,6/8/2024,5/19/2024
1771,Catherine Roberts,France,Laptop,405.3,Completed,11/2/2023,10/27/2023
1772,James Moore,Australia,Keyboard,907.24,Active,NULL,4/3/2023
1773,Catherine Roberts,China,Tablet,344.44,Completed,3/26/2023,3/11/2023
1774,Erin Arnold,Australia,Laptop,360.72,Completed,3/25/2024,3/5/2024
1775,Jessica White,Japan,Printer,264.31,Completed,9/6/2023,8/19/2023
1776,Stacey Brown,Australia,Webcam,185.17,Completed,8/5/2024,7/16/2024
1777,Erin Arnold,Canada,Smartphone,601.17,Completed,5/9/2023,5/7/2023
1778,Gabriel Vasquez,Brazil,Printer,381.93,Completed,5/26/2024,5/22/2024
1779,Brandon Richards,France,Headphones,321.11,Active,NULL,4/8/2023
1780,Candace Harris,UK,Laptop,915.39,Active,NULL,10/16/2022
1781,Cynthia Herman,Germany,Laptop,233.55,Completed,5/15/2024,5/5/2024
1782,Bonnie Lucero,India,Keyboard,562.76,Completed,6/7/2024,5/26/2024
1783,Sandra Henderson,Germany,Mouse,332.61,Active,NULL,10/5/2022
1784,Bonnie Lucero,China,Tablet,309.11,Completed,5/19/2023,5/4/2023
1785,Stacey Brown,Germany,Laptop,668.91,Active,NULL,10/19/2023
1786,Jeffrey Rivera,China,Monitor,307.88,Completed,3/6/2024,2/20/2024
1787,Jeffery Mills,Canada,Speaker,589.43,Completed,6/21/2024,6/19/2024
1788,Stacey Brown,USA,Webcam,749.08,Completed,6/26/2024,6/25/2024
1789,Laurie Figueroa,France,Printer,171.61,Completed,2/24/2023,2/18/2023
1790,Sandra Henderson,UK,Headphones,445.66,Completed,7/22/2024,7/14/2024
1791,Justin Bowman,Germany,Keyboard,703.71,Completed,5/30/2023,5/20/2023
1792,Jessica White,Canada,Monitor,325.23,Active,NULL,11/17/2022
1793,Jeffrey Sims,Australia,Webcam,987.5,Completed,3/3/2023,2/11/2023
1794,Jessica White,UK,Webcam,337.33,Active,NULL,9/25/2023
1795,Kayla Banks,USA,Monitor,455.52,Completed,1/17/2023,1/16/2023
1796,James Moore,Germany,Mouse,735.89,Active,NULL,10/27/2022
1797,Sandra Henderson,Japan,Tablet,507.67,Completed,10/6/2022,9/18/2022
1798,Justin Bowman,China,Smartphone,358.4,Completed,8/26/2023,8/11/2023
1799,Jeffrey Sims,Canada,Laptop,395.63,Completed,7/13/2024,7/11/2024
1800,Gabriel Vasquez,India,Speaker,289.48,Completed,8/19/2022,8/7/2022
1801,Brandon Richards,Australia,Printer,135.6,Completed,9/3/2023,8/14/2023
1802,Sandra Henderson,Japan,Tablet,830,Completed,7/2/2023,6/14/2023
1803,Jeffrey Sims,Canada,Headphones,432.99,Completed,11/6/2023,11/4/2023
1804,Cynthia Herman,Canada,Smartphone,295.38,Completed,7/6/2023,7/4/2023
1805,Brandon Richards,Brazil,Printer,635.95,Completed,11/3/2022,10/30/2022
1806,Brandon Richards,India,Speaker,421.2,Completed,8/5/2024,7/24/2024
1807,Stacey Brown,Australia,Headphones,534.69,Completed,1/28/2024,1/8/2024
1808,Catherine Roberts,India,Headphones,843.41,Completed,5/2/2024,4/20/2024
1809,Michelle Garrett,China,Monitor,590.87,Active,NULL,9/23/2022
1810,Jeffrey Rivera,Japan,Monitor,575.93,Active,NULL,11/19/2022
1811,Gabriel Vasquez,France,Keyboard,311.49,Active,NULL,11/18/2023
1812,Brandon Richards,Germany,Headphones,925.7,Completed,5/27/2024,5/17/2024
1813,Brandon Richards,Germany,Webcam,440.57,Completed,7/5/2023,6/25/2023
1814,Cynthia Herman,Germany,Speaker,917.1,Completed,10/28/2023,10/18/2023
1815,James Moore,UK,Keyboard,894.72,Completed,6/21/2024,6/13/2024
1816,Jessica White,USA,Headphones,661.88,Completed,12/7/2022,12/6/2022
1817,Erin Arnold,China,Smartphone,842.05,Active,NULL,7/3/2024
1818,Debra Hughes,France,Laptop,786.38,Active,NULL,6/19/2023
1819,Jeffrey Sims,USA,Webcam,135.55,Completed,4/3/2023,4/2/2023
1820,Bonnie Lucero,Australia,Mouse,573.91,Completed,9/22/2023,9/2/2023
1821,Jeffrey Sims,France,Speaker,736.45,Completed,4/21/2023,4/15/2023
1822,Debra Hughes,Germany,Headphones,492.72,Completed,10/4/2022,9/24/2022
1823,Jessica White,Germany,Mouse,834.99,Completed,2/17/2024,2/7/2024
1824,Jessica White,Australia,Headphones,196.85,Completed,6/12/2023,5/23/2023
1825,Sandra Henderson,China,Printer,879.3,Completed,10/28/2022,10/13/2022
1826,James Moore,India,Webcam,548.21,Completed,12/31/2023,12/19/2023
1827,Erin Arnold,Japan,Monitor,729.42,Completed,1/26/2024,1/8/2024
1828,Bonnie Lucero,Germany,Laptop,233.86,Completed,7/28/2024,7/18/2024
1829,Erin Arnold,India,Keyboard,405.39,Completed,3/30/2024,3/18/2024
1830,Sandra Henderson,Australia,Keyboard,966.66,Active,NULL,7/20/2023
1831,Erin Arnold,UK,Monitor,728.58,Completed,7/7/2023,6/29/2023
1832,Laurie Figueroa,Australia,Headphones,460.11,Completed,3/17/2023,2/25/2023
1833,Jeffrey Sims,USA,Laptop,772.25,Completed,8/15/2022,8/14/2022
1834,Michelle Garrett,Germany,Laptop,673.07,Completed,1/26/2024,1/16/2024
1835,Debra Hughes,UK,Keyboard,744.7,Active,NULL,10/18/2023
1836,Stacey Brown,China,Headphones,401.82,Active,NULL,4/26/2023
1837,Cynthia Herman,France,Smartphone,423.6,Completed,7/7/2023,7/1/2023
1838,Jeffery Mills,USA,Speaker,703.02,Completed,3/12/2023,3/11/2023
1839,Jessica White,USA,Printer,948.6,Completed,9/15/2022,9/14/2022
1840,Michelle Garrett,Japan,Printer,923.24,Completed,6/10/2024,5/23/2024
1841,Brandon Richards,China,Monitor,181.17,Active,NULL,3/17/2023
1842,Stacey Brown,Brazil,Webcam,113.78,Completed,4/14/2024,4/10/2024
1843,Debra Hughes,France,Mouse,433.75,Completed,11/21/2022,11/15/2022
1844,Cynthia Herman,Australia,Tablet,651.1,Active,NULL,11/2/2023
1845,Jeffery Mills,USA,Webcam,270.07,Completed,6/28/2024,6/27/2024
1846,Jeffrey Sims,Australia,Tablet,536.52,Completed,2/10/2024,1/21/2024
1847,Gabriel Vasquez,India,Mouse,991.31,Active,NULL,12/6/2022
1848,Laurie Figueroa,India,Webcam,828.48,Completed,8/11/2023,7/30/2023
1849,Gabriel Vasquez,India,Headphones,529.79,Completed,4/22/2024,4/10/2024
1850,Jessica White,Brazil,Keyboard,264.25,Completed,9/2/2023,8/29/2023
1851,Michelle Garrett,India,Laptop,168.81,Completed,7/17/2023,7/5/2023
1852,Erin Arnold,Germany,Monitor,337.59,Completed,4/21/2024,4/11/2024
1853,Gabriel Vasquez,Australia,Mouse,114.39,Active,NULL,8/18/2022
1854,Brandon Richards,Brazil,Monitor,977.95,Active,NULL,11/26/2022
1855,Bonnie Lucero,Brazil,Mouse,525.39,Active,NULL,1/8/2024
1856,Sandra Henderson,USA,Tablet,279.72,Completed,2/4/2023,2/3/2023
1857,Kayla Banks,China,Laptop,796.25,Active,NULL,5/30/2024
1858,Bonnie Lucero,France,Smartphone,268.04,Completed,5/31/2023,5/25/2023
1859,Jeffery Mills,France,Printer,697.39,Completed,11/7/2023,11/1/2023
1860,Jeffrey Rivera,Canada,Headphones,230.82,Completed,4/9/2024,4/7/2024
1861,Brandon Richards,India,Mouse,316.25,Completed,4/18/2023,4/6/2023
1862,Gabriel Vasquez,China,Printer,632.08,Completed,11/12/2022,10/28/2022
1863,Kayla Banks,India,Monitor,386.23,Completed,3/18/2023,3/6/2023
1864,Justin Bowman,Australia,Speaker,249.6,Completed,1/6/2023,12/17/2022
1865,Catherine Roberts,Canada,Speaker,828.04,Completed,6/26/2023,6/24/2023
1866,Jessica White,Canada,Mouse,777.59,Active,NULL,7/21/2023
1867,Jeffrey Rivera,UK,Printer,583.21,Completed,1/6/2024,12/29/2023
1868,Gabriel Vasquez,Japan,Laptop,406.64,Active,NULL,3/28/2023
1869,Jeffery Mills,Japan,Keyboard,139.23,Completed,10/8/2022,9/20/2022
1870,Sandra Henderson,Germany,Mouse,988.15,Completed,9/13/2022,9/3/2022
